Frame,Pose Matrix
42,-0.877702,0.441604,0.186076,1027.955277,0.475842,0.849084,0.229414,-21.689787,-0.056684,0.289900,-0.955377,-3267.033342,0.000000,0.000000,0.000000,1.000000
43,-0.942649,0.299634,-0.147088,5925.306228,0.262121,0.937334,0.229567,7.447029,0.206656,0.177844,-0.962114,-18310.296700,0.000000,0.000000,0.000000,1.000000
44,0.907918,-0.235480,0.346748,4037.061485,-0.233711,-0.971142,-0.047565,-23.394258,0.347943,-0.037854,-0.936751,-11990.878166,0.000000,0.000000,0.000000,1.000000
45,0.883680,0.061291,0.464062,389.672304,0.135514,-0.982434,-0.128296,-2.087833,0.448046,0.176260,-0.876463,-1131.140895,0.000000,0.000000,0.000000,1.000000
46,-0.150305,-0.985656,0.076735,6674.488495,-0.967903,0.130893,-0.214546,-142.081648,0.201425,-0.106520,-0.973695,-18468.709604,0.000000,0.000000,0.000000,1.000000
47,0.030459,0.931808,0.361676,14326.987438,0.772047,-0.251749,0.583581,-584.622852,0.634838,0.261461,-0.727065,-37398.985254,0.000000,0.000000,0.000000,1.000000
48,-0.141408,-0.966352,0.214866,973.542468,-0.963121,0.084106,-0.255588,-34.372447,0.228916,-0.243084,-0.942607,-2506.183762,0.000000,0.000000,0.000000,1.000000
49,0.016850,-0.910587,0.412974,2791.342037,-0.979592,-0.097771,-0.175613,-9.425271,0.200288,-0.401587,-0.893651,-7200.808826,0.000000,0.000000,0.000000,1.000000
50,-0.467316,-0.827539,0.311118,9499.560172,-0.854132,0.513434,0.082726,-316.157108,-0.228198,-0.227077,-0.946764,-23877.091955,0.000000,0.000000,0.000000,1.000000
51,0.840817,-0.389679,0.375736,1901.400456,-0.359568,-0.920904,-0.150437,-34.951077,0.404642,-0.008614,-0.914435,-4780.756251,0.000000,0.000000,0.000000,1.000000
52,0.083614,-0.873874,0.478908,472.200177,-0.924337,-0.247569,-0.290362,-57.452526,0.372303,-0.418394,-0.828454,-997.526812,0.000000,0.000000,0.000000,1.000000
53,0.730535,-0.425673,0.533967,1055.390476,-0.406394,-0.899402,-0.160995,-8.966683,0.548783,-0.099388,-0.830036,-2535.585692,0.000000,0.000000,0.000000,1.000000
54,0.871684,0.068958,0.485192,3425.074505,0.119128,-0.990170,-0.073295,38.181312,0.475368,0.121690,-0.871331,-8181.202784,0.000000,0.000000,0.000000,1.000000
55,0.940144,-0.208934,0.269209,16110.671092,-0.147267,-0.961515,-0.231915,-444.854811,0.307305,0.178388,-0.934741,-37575.907695,0.000000,0.000000,0.000000,1.000000
56,-0.847411,-0.522330,0.095220,2260.789140,-0.527041,0.849241,-0.031889,74.219230,-0.064208,-0.077208,-0.994945,-5239.186918,0.000000,0.000000,0.000000,1.000000
57,0.346417,-0.768270,0.538291,2392.467709,-0.876026,-0.470179,-0.107292,84.085571,0.335522,-0.434389,-0.835902,-5410.341338,0.000000,0.000000,0.000000,1.000000
58,-0.114840,-0.954226,0.276159,453.011952,-0.992731,0.100161,-0.066732,16.110271,0.036017,-0.281815,-0.958793,-1006.500007,0.000000,0.000000,0.000000,1.000000
59,-0.746244,-0.644648,0.165970,9265.731379,-0.664105,0.738075,-0.119205,341.840045,-0.045653,-0.199178,-0.978899,-20326.302262,0.000000,0.000000,0.000000,1.000000
60,-0.164604,0.884672,0.436166,6551.759801,0.985175,0.125792,0.116636,258.286200,0.048317,0.448888,-0.892275,-14058.712903,0.000000,0.000000,0.000000,1.000000
61,0.902121,-0.399130,0.163931,4548.344637,-0.334073,-0.886538,-0.320071,195.234335,0.273081,0.233978,-0.933103,-9577.743079,0.000000,0.000000,0.000000,1.000000
62,-0.959955,-0.186119,0.209397,5199.634127,-0.143729,0.968751,0.202152,82.239939,-0.240477,0.163960,-0.956707,-10456.261882,0.000000,0.000000,0.000000,1.000000
63,0.891499,0.260472,0.370632,26739.614664,0.172502,-0.951712,0.253839,1402.775224,0.418845,-0.162343,-0.893421,-54908.901075,0.000000,0.000000,0.000000,1.000000
64,0.030105,-0.935722,0.351451,321.039874,-0.971096,-0.110673,-0.211480,16.088687,0.236782,-0.334926,-0.912008,-646.826637,0.000000,0.000000,0.000000,1.000000
65,-0.374277,0.597277,0.709349,5412.170531,0.927150,0.255557,0.274015,387.369700,-0.017616,0.760231,-0.649414,-10885.988575,0.000000,0.000000,0.000000,1.000000
66,0.703417,0.551398,0.448515,56751.496424,0.614084,-0.789184,0.007276,5193.184347,0.358010,0.270301,-0.893745,-114719.940936,0.000000,0.000000,0.000000,1.000000
67,-0.541235,0.743643,0.392505,483.562474,0.839053,0.446931,0.310231,49.738052,0.055278,0.497240,-0.865850,-985.028471,0.000000,0.000000,0.000000,1.000000
68,-0.214030,-0.934560,0.284217,21949.690472,-0.976317,0.195273,-0.093129,2388.767024,0.031537,-0.297414,-0.954226,-44268.636878,0.000000,0.000000,0.000000,1.000000
69,0.474408,0.757149,0.449068,20716.497304,0.814751,-0.570822,0.101699,2277.386765,0.333338,0.317632,-0.887691,-40504.530110,0.000000,0.000000,0.000000,1.000000
70,0.145385,0.870537,0.470137,361.924878,0.944232,-0.263985,0.196819,79.843808,0.295447,0.415304,-0.860368,-1323.724304,0.000000,0.000000,0.000000,1.000000
71,0.854226,-0.447163,0.265223,3970.269283,-0.417874,-0.894042,-0.161461,1109.683472,0.309320,0.027094,-0.950572,-9239.725034,0.000000,0.000000,0.000000,1.000000
72,0.076038,-0.832290,0.549101,8201.551598,-0.992444,-0.116359,-0.038936,2690.945038,0.096299,-0.541991,-0.834848,-19677.341056,0.000000,0.000000,0.000000,1.000000
73,-0.576595,-0.816755,0.021186,273.566553,-0.815480,0.573712,-0.076463,111.429502,0.050297,-0.061365,-0.996847,-1192.846683,0.000000,0.000000,0.000000,1.000000
74,-0.595020,-0.801110,-0.064610,1642.641582,-0.802997,0.595955,0.005787,771.877406,0.033868,0.055325,-0.997894,-7709.451955,0.000000,0.000000,0.000000,1.000000
75,-0.857300,-0.513860,-0.031366,1607.929098,-0.507598,0.853876,-0.115066,511.188164,0.085911,-0.082725,-0.992862,-4052.725902,0.000000,0.000000,0.000000,1.000000
